ver,prev_block,time,tx
1,0000000011c8275cbb5dc8010892e10415c9550ed4513945f96452fe38903d93,1231696944,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02a600ffffffff0100f2052a0100000043410488f83cdf5c83e9fc59c2d92092ea32945b880f19c9da12ead521cb7874ada0b8fcb5688470ceabe8289d53c8964e77a5b738be69da305d6208c6725202de68a4ac00000000
1,000000009ca75733b4cf527fe193b919201a2ed38c9e147a5665fdfade551f4d,1231697621,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02ae00ffffffff0100f2052a01000000434104dcecccde1d125055b600ae12e2da68b11a10c9655d60e9315c013b3e04e5d32e681613765c37fee024d6bf49bd62a34a31ac021aab9ec4e67cc9fb061de6548cac00000000
1,00000000f04ec51395de63f4c3c76766d012ce73eaabe7eceaf124eb7696f36a,1231698309,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02b700ffffffff0100f2052a01000000434104f0418233581f77491230adffb4f086fcf029aeae6beef25d7200325e6a2904a89004b312c6215ded5eab744b9a24c16cf19423c9df8d8de02e692800ac90d234ac00000000
1,00000000ab6990d52120e8db495dffb69c995b9091ad2424a5bfc934e04462c6,1231699081,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02b900ffffffff0100f2052a01000000434104e38dae71f853e6d2bd5f2b98f9e95105100f6354e65c5946da5640b6cd8ab3f56140d92934d69697b2f1ba12e8c24d817d69b348ddfac83d856918ba8c0aa441ac00000000
1,000000005380cced108a64fb073e689d354d4f95ad16509716651458fb0bab2d,1231700008,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02bd00ffffffff0100f2052a010000004341042173053be010806a7ff0cbadb4d30ee3cd7f2035a8d53c002ab0b59c218dac6ac7c8bcd0dfa096eceb093e570c03e8762ce113488897e3b3ec703075a6bcf563ac00000000
1,00000000d38b91896d52acf14ce8eaceed69b1df2b1f563c3c7cf1d48e4166a9,1231700434,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02c400ffffffff0100f2052a01000000434104d562908511d1d59bc645a3ba0e385616f00094b4d9b22913e170ac37e0efc7d258734bb476edc17be2c8bb7276dfb11cff10b89bc9db81cf48075a37d379d30bac00000000
1,00000000ae55d3bae5deb21b22b5c0a93f71511f2ea1f227820214b2f4174684,1231700980,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02cb00ffffffff0100f2052a01000000434104c685037c3f28bd6de62ab7976111e3d379349190a34a852a6fdca291d57da731e0e3e83bde490a90db9a63555618b2364d1a21892d907860371c59a909765147ac00000000
1,00000000ec9de24dfd10befc8de851e11b2ce63fea91f469cb015f8c6530c660,1231701538,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d200ffffffff0100f2052a010000004341042fbce47a6f1681a83e4664a5be1c82884fa2b7659f3b9e7e39e075bfdcf024c47a6e7d51a87e004ab560d2f5fb3bc4575e4193788e82a3644f37db66197f55bbac00000000
1,00000000fa09b085cf298c9aed62a31c826f80876627b02cc12456ce1734c91c,1231702357,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d400ffffffff0100f2052a01000000434104b2aaadd458aa70af98a3cf3b749aadafaab0a128ea2bce0f3d421984cbffdcd42efc3cb4e0dbe0805514c1142e721ae01b693b0f6eb5039fd47550f1ee904fb3ac00000000
1,0000000032c0451293ab86bc737ee586663bca500c8e27002420a531b37a314e,1231702618,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d500ffffffff0100f2052a0100000043410432c80d5777d7cb2d8d6adb9762002bb0b70b0f21bc73f7a18186552f4b03358e1822b99e3ecd6b1057081caa8cfef68f4fde1022d891e2248d369f83b58ff86cac00000000
1,00000000c40996aa1b54f86a0a5b19a5384ba7e4332564bb7d63b18793a578bb,1231703466,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d600ffffffff0100f2052a01000000434104c9d76c328bf06102ba18beb64709eeadad8d279d295552d8146547eb0b616dfdb25d7d3f3c78dac09e60552eb72f1fe8df17478e958b11bb4fa0dce080d5a733ac00000000
1,000000002819c10868c6cf2347766dbd0c6e6502dec7346edf57458cc058c026,1231704197,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d900ffffffff0100f2052a01000000434104d9cce85192f301169ed0666f3ea1ad5f5aa96212aa5262c1d062cc723a4374bae82425de3362abdae621877df33bb638cbe74bda4cbbbed788cce7703da6e1dcac00000000
1,000000005f61eb1f2ee65c83b506fb754063ba6bc260b2535e438892e58eda03,1231704464,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02db00ffffffff0100f2052a010000004341049a365a87ef453617543d628e0c6562e2355475fa1b9af9323cea4880f93beb3d535c6325653c52533543f2453a058e8ea3bc2d58b3b1980e3039ea070e721c1eac00000000
1,00000000afe93193ee864e5efd7b09cb9e221f9e5f069509d8d858fd006936ef,1231714917,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010cffffffff0100f2052a01000000434104e567cd00f8747660310232e8cd2e0461c158f48ef55f2cfc436b22e45f1715cd4cc6cc0bfab2fc431c14c4d8c6e5b41d2941c9d130cb4894ef99c042392daaeeac00000000
1,0000000066fd802a02909e8918fb85943836ce5d99000bdcd8128a06070d140a,1231715347,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0108ffffffff0100f2052a010000004341042bd821d9a4e5338eb1298173d75302f3403e778051419dacea3017702ee0d8b9386077b9ac64e36d9e55313c2c2485a5eb2832f9e84a80ca3a3630d717d8ce31ac00000000
1,000000000f3e94b228bd4e233396f402bd1f715ab046eab6b44ed9ab89ae7ed7,1231716245,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0101ffffffff0100f2052a0100000043410477a6b8f2c102e2c701c202347441f4d2520da07fb76669b58be3783218986d9ea61d272d7b2996662408661fc6dfe603b4a3a45ac007dc19c7f167bbb1f0e7b7ac00000000
1,000000006f6977de3707ea42c892677d9f841f4c2fc449814f45ed2cec7f618f,1231716329,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0101ffffffff0100f2052a010000004341045c11045de0c71f97d94a08aed515d5102884f7cf6660766e43278db031e7bc256d96af54c002de4d17028c67ca4681ebd8b48be57573238ea03d40dd24f4dd55ac00000000
1,00000000ba8a3b7f0a431e7361828f320dca12003f33f0a873f53c81fd616a59,1231716711,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0104ffffffff0100f2052a010000004341049d2fb2e919b8a8f1662dd239fbe1ab2fa6cd08885a1aa717eb94484d3583fe0d4a80b7f43ee04188c6a248ec2ed49b38078910d1309ce14459c099778d29fd4aac00000000
1,0000000019735037752be2927084cf026224254e01e4b1223a37c18bd92561de,1231717181,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0103ffffffff0100f2052a010000004341040c5e37183d6161304c00a1bdf933822f8f0e7a219e70b931fc28cf3bc41e24c86133041f29f1d90dcdfceeaaacb7a203f5fc2bda7149e58c88de66adbe87c69fac00000000
1,00000000567e95797f93675ac23683ae3787b183bb36859c18d9220f3fa66a69,1231730523,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0101ffffffff0100f2052a010000004341045da87c7b825c75ca17ade8bb5cdbcd27af4ce97373aa9848c0c84693ca857cf379e14c2ce61ea2aaee9450d0939e21bd26894aa6dcc808656fa9974dc296589eac00000000
1,000000002a22cfee1f2c846adbd12b3e183d4f97683f85dad08a79780a84bd55,1231731025,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0102ffffffff0100f2052a01000000434104d46c4968bde02899d2aa0963367c7a6ce34eec332b32e42e5f3407e052d64ac625da6f0718e7b302140434bd725706957c092db53805b821a85b23a7ac61725bac00000000:0100000001c997a5e56e104102fa209c6a852dd90660a20b2d9c352423edce25857fcd3704000000004847304402204e45e16932b8af514961a1d3a1a25fdf3f4f7732e9d624c6c61548ab5fb8cd410220181522ec8eca07de4860a4acdd12909d831cc56cbbac4622082221a8768d1d0901ffffffff0200ca9a3b00000000434104ae1a62fe09c5f51b13905f07f06b99a2f7159b2225f374cd378d71302fa28414e7aab37397f554a7df5f142c21c1b7303b8a0626f1baded5c72a704f7e6cd84cac00286bee0000000043410411db93e1dcdb8a016b49840f8c53bc1eb68a382e97b1482ecad7b148a6909a5cb2e0eaddfb84ccf9744464f82e160bfa9b8b64f9d4c03f999b8643f656b412a3ac00000000
1,00000000d1145790a8694403d4063f323d499e655c83426834d4ce2f8dd4a2ee,1231731401,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010effffffff0100f2052a01000000434104566824c312073315df60e5aa6490b6cdd80cd90f6a8f02e022ca3c2d52968c253006c9c602e03aed7be52d6ac55f5b557c72529bcc3899ace7eb4227153eb44bac00000000
1,00000000c9ec538cab7f38ef9c67a95742f56ab07b0a37c5be6b02808dbfb4e0,1231731853,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0106ffffffff0100f2052a010000004341044c718603ac207940cfce606b414b42b7cb10abbc714fe44f42f1c10a9990fb0f7202838cfb4fb8512f884ee3e2f47d55992d916880a2c6b46e254d86cd5952b3ac00000000
1,00000000e3efabf60693ecc2519c5f761801ccac25c2ac89e32d11dd92686854,1231732245,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0115ffffffff0100f2052a01000000434104302f0a4688d627c1ac6bf879a805798a0d19e30bfad821704734e94b372849e0c067899275ccddf35743caa9513008d4214b33c31ca69f8da9b8f451ce2e8871ac00000000
1,00000000dce9d69decc221c128ef78c2ae3d0b43267891f1f078586b47ac85c5,1231732861,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0113ffffffff0100f2052a0100000043410462cf7569d095ce66c37347e648e553ed5ecbbe145bff328d48a6853ce9394eb100a4bbd294b65308d71024f6eec175fecce22ed5e8acf0e8425c8362921184e8ac00000000
1,00000000a7d8beee715bbcd62dc818573a8ae9fe398c7d39487e9e776e2852c0,1231733876,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0107ffffffff0100f2052a010000004341042d5b363ff00d911478e80cd101f7b0fca09126b9a6c98979fa15b251f3accebfd390ffe1132b97d73f37f79da7fdb747b2942d6f7f78c5da9401fd19120f00ceac00000000
1,00000000fd4afcc15f0fdda9b24be4c62068d8cf82fe6277730fd096712d9d08,1231735142,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0112ffffffff0100f2052a010000004341046d1078f58caef4a77119f7762342d31b1a3ed6b6db4086cf612811fa4141e08df18c0d351727204f54ad428ae7b53007c4f3868a28f91144eabd0c42a9bacc45ac00000000
1,0000000016a9f3ddedb8e850941f6981623c7721302a32ca8548dff1f7bd6e58,1231736557,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0116ffffffff0100f2052a01000000434104c8a740992e68870a1c31f4b5232ea3c6d21c03b989c28ad50ef2e68ef320780ee3d0c759a369a1d1d7e36b37be9ba4513fb2a3d0840373551a5437536a54db61ac00000000
1,00000000480c9799dd2b35009ff1833f69690f76c26a9bea7e00cd0042f67db1,1231737131,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0105ffffffff0100f2052a01000000434104c0207ee90e4f760d9839a5049189cc375cc25766588933e5828d6e4395e82522d51526af0c3f45f7c4337dffea82a4899f4277ba734359070fe6dd68abae87a6ac00000000
1,00000000ca6de0be6c908a7c11f6f1335550824b37408d4a332225a329a65b0d,1231738005,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0116ffffffff0100f2052a010000004341046631c3c98324eb3ee7d9517638f89e8bd5cd020ec50e2e533dead534b4080e1c19c0feaf0e0e344baa5733d4a5085ecefdadc79d68deadffa2b1ea7f71365cdbac00000000
1,00000000c0ab5a6b27502869414c5b004fbca3ba8f291d2c8b2d8dbd6225e170,1231739452,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d011fffffffff0100f2052a01000000434104547bd2940927dfa17ecf168496be4a9ad452784750addf355c0d9a43f12b98404376c7b062d2eb739d481da106f96a44b877bbb8203e204c9798c22db6eca7c0ac00000000
1,00000000b5ef0ea215becad97402ce59d1416fe554261405cda943afd2a8c8f2,1231740133,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0128ffffffff0100f2052a0100000043410435f0d8366085f73906a48309728155532f24293ea59fe0b33a245c4b8d75f82c3e70804457b7f49322aa822196a7521e4931f809d7e489bccb4ff14758d170e5ac00000000:0100000001169e1e83e930853391bc6f35f605c6754cfead57cf8387639d3b4096c54f18f40100000048473044022027542a94d6646c51240f23a76d33088d3dd8815b25e9ea18cac67d1171a3212e02203baf203c6e7b80ebd3e588628466ea28be572fe1aaa3f30947da4763dd3b3d2b01ffffffff0200ca9a3b00000000434104b5abd412d4341b45056d3e376cd446eca43fa871b51961330deebd84423e740daa520690e1d9e074654c59ff87b408db903649623e86f1ca5412786f61ade2bfac005ed0b20000000043410411db93e1dcdb8a016b49840f8c53bc1eb68a382e97b1482ecad7b148a6909a5cb2e0eaddfb84ccf9744464f82e160bfa9b8b64f9d4c03f999b8643f656b412a3ac00000000
1,00000000dc55860c8a29c58d45209318fa9e9dc2c1833a7226d86bc465afc6e5,1231740736,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0129ffffffff0100f2052a01000000434104b10dd882c04204481116bd4b41510e98c05a869af51376807341fc7e3892c9034835954782295784bfc763d9736ed4122c8bb13d6e02c0882cb7502ce1ae8287ac00000000:0100000001be141eb442fbc446218b708f40caeb7507affe8acff58ed992eb5ddde43c6fa1010000004847304402201f27e51caeb9a0988a1e50799ff0af94a3902403c3ad4068b063e7b4d1b0a76702206713f69bd344058b0dee55a9798759092d0916dbbc3e592fee43060005ddc17401ffffffff0200e1f5050000000043410401518fa1d1e1e3e162852d68d9be1c0abad5e3d6297ec95f1f91b909dc1afe616d6876f92918451ca387c4387609ae1a895007096195a824baf9c38ea98c09c3ac007ddaac0000000043410411db93e1dcdb8a016b49840f8c53bc1eb68a382e97b1482ecad7b148a6909a5cb2e0eaddfb84ccf9744464f82e160bfa9b8b64f9d4c03f999b8643f656b412a3ac00000000
1,0000000054487811fc4ff7a95be738aa5ad9320c394c482b27c0da28b227ad5d,1231742062,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d012affffffff0100f2052a010000004341041915d670aa55621ed1c438477c5da654344e10eecea90ede3a048103fc3cf4beccda70ddf71ce55a5083b7bade4319d159b44374234590e9296cbe08c67774b2ac00000000:010000000173805864da01f15093f7837607ab8be7c3705e29a9d4a12c9116d709f8911e590100000049483045022052ffc1929a2d8bd365c6a2a4e3421711b4b1e1b8781698ca9075807b4227abcb0221009984107ddb9e3813782b095d0d84361ed4c76e5edaf6561d252ae162c2341cfb01ffffffff0200e1f50500000000434104baa9d36653155627c740b3409a734d4eaf5dcca9fb4f736622ee18efcf0aec2b758b2ec40db18fbae708f691edb2d4a2a3775eb413d16e2e3c0f8d4c69119fd1ac009ce4a60000000043410411db93e1dcdb8a016b49840f8c53bc1eb68a382e97b1482ecad7b148a6909a5cb2e0eaddfb84ccf9744464f82e160bfa9b8b64f9d4c03f999b8643f656b412a3ac00000000
1,00000000f46e513f038baf6f2d9a95b2a28d8a6c985bcf24b9e07f0f63a29888,1231742949,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0102ffffffff0100f2052a01000000434104b03e3014aba0d36e8444e20f93c0b03de4e5eb18aad8311191bce383cf84fa4dc76c28bb3d8e95b5e2267a307d87843db3fc3f7cb772f1dd16234295f08ad199ac00000000
1,00000000ff862f4e3c760fee9666defe2ac0ff026171953558b14421840a2446,1231743578,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0111ffffffff0100f2052a01000000434104002170255782f1405cc0fd2253d15e8561930efcc0aaa6481487f2e799be7b3cca68f50628c10ae963e044c4eb66c1055a84b303fa9fb068700e2af070cfe07eac00000000
1,00000000e24b8df3f63b67e6f803950a6bbfee804e21072f891b4257319273ef,1231743669,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0102ffffffff0100f2052a01000000434104a8c5bdf4b5a4d77da3782aa5434b8418811b1dbe269fb05614c556c58d53a927c6ca41909ae493ac68b5e9495900ff378805b638e12b582f60a694b3bf892323ac00000000
1,000000008b3ff2aaf3427f2a624cb9978e687d9fbba5000dc2f52bb4cc82d4be,1231744600,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d011affffffff0100f2052a0100000043410435d66d6cef63a3461110c810975b8816308372b58274d88436a974b478d98d8d972f7233ea8a5242d151de9d4b1ac11a6f7f8460e8f9b146d97c7bad980cc5ceac00000000:0100000001ba91c1d5e55a9e2fab4e41f55b862a73b24719aad13a527d169c1fad3b63b5120000000048473044022041d56d649e3ca8a06ffc10dbc6ba37cb958d1177cc8a155e83d0646cd5852634022047fd6a02e26b00de9f60fb61326856e66d7a0d5e2bc9d01fb95f689fc705c04b01ffffffff0100e1f50500000000434104fe1b9ccf732e1f6b760c5ed3152388eeeadd4a073e621f741eb157e6a62e3547c8e939abbd6a513bf3a1fbe28f9ea85a4e64c526702435d726f7ff14da40bae4ac00000000
1,00000000b2cde2159116889837ecf300bd77d229d49b138c55366b54626e495d,1231744937,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0103ffffffff0100f2052a0100000043410449fff9665bfda43017a27b3d32e986378befdd6fa5d4eb097626701ace807a2b3a43e74375dce4ed9028b3b62ba8485358cd48967e854a857a38ecdbfe5b62f8ac00000000
1,000000009a940db389f3a7cbb8405f4ec14342bed36073b60ee63ed7e117f193,1231745189,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010bffffffff0100f2052a0100000043410468b02e8cc3c5905dff8f831cdcf8dc47a093f820163bb62efc12bd0dd6cdd63ec6dcc7c121e4fb7795f5ae241d00167390eeb0fed7d6154e2a21da50d8f977a8ac00000000
1,000000008bb30dccc10c56c339c8aaacbe0c71051dc51ee10cc84db945db2978,1231745501,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010affffffff0100f2052a010000004341043c13da0878491a5ec1b31490c22c79cab18b43feff1cb0bf7a8c39c5446f60dac4ac0f1a62e230aaf72368fdb57e9cb3eb58fd019600ff41f3df0192f1da2e19ac00000000
1,000000007d31c3592c3fd6f4571c14870f06150028320dda7c847e1869881535,1231745534,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0121ffffffff0100f2052a01000000434104ef870ee124a68e999508eda763ddf0152c2684a9d74d7f07d0af3b8c7192e98277d0dc3247f10b75fc32207f71cfeadb01337d0c8c540970679102a5f9547c76ac00000000
1,00000000520bf3614f3f3f312491bcce9ae820cfcf8393cf1e7aecb0db4932ab,1231747164,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010dffffffff0100f2052a01000000434104688a6734155a81a8fd9093a55b16bc5c50242f7ead7e0070c91db438fd15f80bd2841af71ee62213bd2022276edf646957546537a54ceb3a7b478e7c07be213bac00000000
1,000000000a35a6104f17dc5dedb6ef250ef412f4fbf67f5dd77f964aa1c10b36,1231747455,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010fffffffff0100f2052a01000000434104a8cb399580117eb940d0fe7d1f7ec3f8bd0b13b9cc3d2e01df5072a000534f7713a7d57dc06e4538a62784688e83ec77a062cc2d404ac9f9a70774935edce4cbac00000000
1,00000000833cccbec543914a96b4994669205444c85d9e4f5268d808910b9696,1231747844,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0111ffffffff0100f2052a0100000043410436a50bc64a0d10e2f7cbdac937aa2b5c01b4d275026b1cd95d71960a3fb95599155e43fb7e27ca3ac3b9c423be8e8a3aa1ab81873d15819e0d1fa8dbacde24c1ac00000000
1,0000000095680bb7be29ad8e6838ccb3eb3af464b813ccf31b4ea717fcc93ee7,1231749225,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d011affffffff0100f2052a0100000043410427751e9318a2aa1120d60e6cdc0cd3f6795a6fc5e2f7e7fc678c7fc7339c2fc844e6860d49f49ae49aedf527268b3dd62f2087dfb7e2e2a2c0cc976670383ad1ac00000000
1,0000000068b997ae9d5c9c63ecf643bb4cff3c4e4cf765ec2479ecd8b1cfc8fe,1231750046,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d011cffffffff0100f2052a010000004341045111f442ff6e4a80d31a127a77e9bfa33652bb719d1df7a59cdbae51de312d1a80ddd343f579ca4b2146a47b492ce6600ec53a9e5a7936e9af16ccf1dd7072ffac00000000
1,0000000091206177d68fee7a5a6b4a0747c39061c2eb82f800b447a077bfe310,1231751312,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d011fffffffff0100f2052a0100000043410441f84af9b0d434a654d041e22314144621b395f166e01abb2df9d603d7d838fc44a2a52276fe747833d737e80edd5ba0b9d5b5000985e5392463337e129ea676ac00000000
1,00000000ef271937f59286dc81d6b28196ff099bf266e12a3442c4b82c9db814,1231752161,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0124ffffffff0100f2052a010000004341040b91eef9fcaea65e13c2821ae70f1aa428e0c9f2406f371f862309247f8a842ad7d9b72c95d7f556da274c9afdf6cfd238be861e77cf760fd99de3f67dff9142ac00000000
1,00000000e85458c1467176b04a65d5efaccfecaaab717b17a587b4069276e143,1231752757,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0130ffffffff0100f2052a010000004341044ab32bf7291275b7e615a79c9a22a63631a131bb926db5c1fc6c4986ad02800bbf19c275377da071bb37fbbc50cf7a2e95b5b8ab68240ae2ec9a9c094a771359ac00000000
1,00000000b7691ccc084542565697eca256e56bb7f67e560b48789db27f0468eb,1231753120,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0138ffffffff0100f2052a010000004341045e071dedd1ed03721c6e9bba28fc276795421a378637fb41090192bb9f208630dcbac5862a3baeb9df3ca6e4e256b7fd2404824c20198ca1b004ee2197866433ac00000000
1,000000008f1a7008320c16b8402b7f11e82951f44ca2663caf6860ab2eeef320,1231753837,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d013bffffffff0100f2052a01000000434104caa6b189180c0135f5ffc43a41b5bec593d7baf94240a3076ffce63679e550df3c01ce91c1bfb82498a3f4fecd884d137101bbcdd70dbdd7b457a63252b614f2ac00000000
1,000000002b50d5963806b024fa09d296a3d8762713536eba9e5bdfa7596f814a,1231754944,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d013cffffffff0100f2052a01000000434104bc2a9a9b73e3bc77c70a4dee07899eb65923e7535cd615e962ce7691f7d22733c50859b5d75bc58d9d0774c7a8c4f8c43fadc6a150c690ec7dd42e28f05d35a1ac00000000
1,0000000009c730652f9bacbf750723245979b5978dd8332fb3581a90c3a5bda8,1231756296,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0144ffffffff0100f2052a010000004341046a48e797022dbf0a9222fe72fee2e19e99af1c5023a9e773df3703450aae5a45ab7087283d58930b3a34c68ca9e95793ff3e41bf47131d7b80753119cb0186bbac00000000
1,000000001ee5a7a841a87b59245aa36f03b5d7d3d43963d0f2bf76f3d1fc2172,1231756638,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010dffffffff0100f2052a010000004341042d4d1210d911e3195282c10c0904dd17ae8f88d28ad77b5be9483b24af3419b87840d0a1796f32e4b16a4d5593abcc17d8654a8fe12a5cc3d7efc40255a42a01ac00000000
1,000000009e50091c12aa8dc002a193522a5781a1a526ea96c77fb14f75aac9cf,1231757171,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0146ffffffff0100f2052a01000000434104bb234bf92a7711339336aa62019853f170a4550286143cba21692a6794094f1d15b0d937f0283c24654e57eca200ab6b5c932eacd3ecbf1e286d011cf1de7988ac00000000
1,00000000d7e3261b16abe2fc1811150812ee0d6f6fc3727cadd8821df2d96c45,1231757577,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d010effffffff0100f2052a01000000434104bc184a82d824a8ff59576e8b6843767407e4f35edb5ad725460764a30ddf91479fd0eb1b0c2b4371a06b3fdae3453262fcf3358afafe3dbebccf2fdefcd0853cac00000000
1,000000007986095d6dce2f41fd76e8008e828282400e46d3b49f39d19e2b7a78,1231757909,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0154ffffffff0100f2052a010000004341049fe85ac14399698da9f37468d6d4a3adb3a9e3f9422ff8e76854e72ca952da88a3fac8628710908f240ff4a32486ccd8aaaf721394dbdedb5f387aedbb843aa7ac00000000
1,00000000f5714fa64e1f16186d5afe7100ca4393320cef8298e0f59e64c3b008,1231758547,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0158ffffffff0100f2052a01000000434104369afb5ed5869f1ba368edf61759668bf454abbc1e2ea3494e99e3c68dd7263f3f1a8176304c5b3b3865ef3c497e3a3548a97c275aaf48bd10417b605a9ded65ac00000000
1,00000000fe5020fa736e81aa601b61c4c8007c171a92fdc802649970b81f82ff,1231759316,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d015affffffff0100f2052a0100000043410455e9025039b22972e660e10558ec81449ae4ff659a7f09c82ce5595bc804f72bf2b9015e7ea80b560c7226b9d88912626b044e046bd54e01ccc90b530ba684c9ac00000000
1,000000000e478132f5d6451cdb061aa1b639b7a375d566a68702984124ae6b03,1231759513,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0112ffffffff0100f2052a0100000043410490172aa2b34471d42d7ac5dfeaf34b24fcf018409eca0eb4424c388839df8a6d388dde423e6285479db1f5f9ab32924766b9c4555dc7766fdada6beaefec0bb9ac00000000
1,00000000101932342af01908230784689a23deff717dcfe16552d673ff30f16b,1231760107,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d015bffffffff0100f2052a01000000434104beb7bc7b2f665837c4c9e20baea772216bec2eb6794f7eaa9585bb9ccbbe9b22681a2c711d0bca4451e06e0bbf3e391bbcde23dc32cd02c7712d72bec6f4e5adac00000000
1,0000000036a2d643bd78d457cab4320877a24303cc567c8ca84f6937802d0bc4,1231760777,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d015cffffffff0100f2052a0100000043410430e8f33616de199ff4298a3ef1bc27c12f6b209f33551c3793bcc5f561844ecf4332559170d5af7f419d1cfa54e22ff37945a7f01de4a8185f73ff6cd761c488ac00000000
1,000000008664fb07a9bcdc7298e0c70ed577f2915d6eb06a934921cb7fbb2aec,1231762221,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d0167ffffffff0100f2052a010000004341048df35924b8a32cc839bd46cebf11ed2e341d5692dd39eb681ba4813c3e87710c57405ad6b38b85652a1f024ccf42bc36b2850dabe1a7e7f659ce7a520bd397d9ac00000000
1,00000000fd69a5ef7d33e19d8eeab6e88f9345fdf3faddb650a988deb876e827,1231762662,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d016dffffffff0100f2052a01000000434104e1c1abb151eb6528017ca34a58bd4e4e4dec2124c8723e4d033bdc64fa63f721805ed89053daa03855f3e409c0afb1f802807040691085da303766bd6c009d07ac00000000
